,Number of trades,Close,Volume,0,1,2,3
306,1520.0,31749.81,98.6978,31733.06998897635,31787.713014117726,31768.916662057294,46.526637670820605
307,1378.0,31795.46,108.06592,31733.690785105937,31788.01681748566,31771.44459900422,52.66375713303378
308,1292.0,31802.64,98.03391,31734.376846945677,31788.590275623475,31774.415589575245,53.56642412194819
309,1479.0,31785.26,123.26789,31734.88314697607,31788.459676579416,31775.44839056808,51.02973581477568
310,1504.0,31750.93,95.6526,31735.042817155412,31786.987924556695,31773.11330575207,46.35966510635212
311,1731.0,31733.89,95.19439,31735.031346337946,31784.90565300545,31769.377752823304,44.197550041558095
312,1375.0,31757.74,77.85593,31735.257303090802,31783.840333279746,31768.26939541156,47.8626903613394
313,1348.0,31720.95,67.74906,31735.114941866017,31781.374045700148,31763.762786324744,43.15415296504964
314,2153.0,31741.72,118.66102,31735.1806638375,31779.818985084457,31761.663473341436,46.36227345661778
315,1070.0,31732.35,60.68849,31735.15249802817,31777.957456257616,31758.871713975586,45.12502432981065
316,2562.0,31764.71,195.93039,31735.4466025254,31777.43794816908,31759.427741216008,50.079782952436666
317,1365.0,31794.9,93.05528,31736.038178619674,31778.122734515393,31762.80605157639,54.23173118885506
318,1505.0,31833.62,80.42909,31737.009142016494,31780.29909786773,31769.550237140542,58.94768981343732
319,2040.0,31849.68,120.00569,31738.130245081007,31783.01991755919,31777.181643127158,60.754013696935175
320,1636.0,31868.73,140.45924,31739.429745129954,31786.381097262754,31785.900534257904,62.8425318716655
321,1112.0,31864.84,91.30723,31740.67760836249,31789.45791697794,31793.418578614295,62.11561771944547
322,3225.0,31896.5,267.34905,31742.22807992107,31793.655645723902,31803.235856841504,65.60297413604911
323,1234.0,31869.6,60.6388,31743.495462210412,31796.633855695512,31809.55625142803,60.50656076773896
324,1508.0,31790.32,69.14673,31743.961378009313,31796.386253511373,31807.7242274825,48.53850601825533
325,1509.0,31792.36,79.72738,31744.442956337578,31796.22836121681,31806.26096772226,48.81903695508949
326,1142.0,31810.73,63.48743,31745.102528911335,31796.797052933798,31806.68658984395,51.38882982506625
327,1746.0,31779.09,110.12347,31745.44071270326,31796.1026587011,31804.058343192144,47.01061007792057
328,1843.0,31724.19,91.15448,31745.22926282562,31793.282554438312,31796.4518343167,40.554275513264685
329,2764.0,31671.25,344.68124,31744.493150757702,31788.49696406818,31784.527850096063,35.49229469901699
330,1680.0,31687.99,154.14248,31743.93093035215,31784.55551449688,31775.333769134533,38.12240215892524
331,2256.0,31608.89,172.67575,31742.587239502875,31777.666670791117,31759.48198159791,31.571978226805157
332,1871.0,31605.91,153.07343,31741.22726697051,31770.931115073818,31744.856078588586,31.353404319408966
333,1339.0,31620.57,97.84368,31740.026697149908,31765.034600757197,31733.019309199197,33.7821065505144
334,1779.0,31591.78,174.13445,31738.551605635977,31758.240302688286,31719.56794641832,31.430327328289774
335,2024.0,31545.22,159.1109,31736.62790806746,31749.88656532796,31702.963380092766,28.03161831730861
336,4425.0,31469.9,244.20687,31733.973899031964,31738.906700020983,31680.76686770298,23.587987319003236
337,1830.0,31480.47,157.03595,31731.451472175926,31728.77192747114,31661.69097554079,25.375787339678208
338,3091.0,31391.68,207.37075,31728.07066150751,31715.552636197765,31635.975644536906,20.943058571949834
339,1828.0,31409.99,143.94972,31724.90567980097,31703.56978771942,31614.453202200057,23.895432268359386
340,2590.0,31357.1,173.24244,31721.245921793,31689.98273722062,31589.943373419097,21.408379396769767
341,1531.0,31426.27,113.38307,31718.310837994064,31679.641061251183,31574.355433093468,31.45610564389887
342,1697.0,31399.98,124.60449,31715.14336696925,31668.67396080996,31557.748248989326,29.891870168988493
343,2236.0,31483.24,181.40427,31712.8358707805,31661.402040778197,31550.65222527606,40.05806519813972
344,2332.0,31561.38,146.91301,31711.32884719064,31657.479607806505,31551.67391810691,47.72013641243137
345,1758.0,31591.98,163.5356,31710.141296472328,31654.91099573566,31555.51259257292,50.39425175072364
346,1713.0,31587.06,143.01938,31708.91660695519,31652.25017237348,31558.517107565975,49.95184112514037
347,1956.0,31610.97,132.40168,31707.94201385116,31650.63134208432,31563.51262113112,52.15032215592983
348,1255.0,31636.55,69.02808,31707.231645554133,31650.079132590818,31570.468561975777,54.455357363136216
349,2192.0,31639.65,161.26527,31706.559191369513,31649.670146999022,31577.057270359037,54.73990816444464
350,1548.0,31558.5,115.77851,31705.08596558474,31646.094847116707,31575.289911277225,46.54238484510344
351,1839.0,31532.29,156.49584,31703.366602743103,31641.63191193566,31571.194681631776,44.23808951578862
352,1557.0,31480.33,113.12845,31701.147333064066,31635.30634676171,31562.54090242875,40.0091133414695
353,1219.0,31485.66,87.04789,31699.003180496264,31629.437862574978,31555.21891172125,40.636022503705306
354,1011.0,31504.21,84.49858,31697.06493989431,31624.52696600341,31550.36092012875,42.873498340329604
355,1050.0,31497.57,82.88942,31695.079915616756,31619.548261454256,31545.333213449823,42.2594980936291
356,1667.0,31553.44,112.52755,31693.67056322256,31616.955780612912,31546.105288359362,48.891816184287485
357,1123.0,31508.09,70.31618,31691.823990454177,31612.686534314365,31542.48478470609,44.430627959180725
358,1192.0,31488.51,97.77639,31689.800965673538,31607.816866302037,31537.344329019794,42.62232340348995
359,1860.0,31519.97,170.60071,31688.111105318578,31604.371891152936,31535.689631017907,46.39723700015836
360,1507.0,31534.26,132.74807,31686.58024854924,31601.62240522537,31535.553475682867,48.06853101835613
361,2538.0,31459.45,200.63795,31684.320246076113,31596.04701678516,31528.305525617834,40.88213199229435
362,1560.0,31493.76,114.90196,31682.42412422461,31592.035761224957,31525.015475558994,44.94726817113011
363,1344.0,31455.87,121.95545,31680.169854331827,31586.69592745143,31518.43019217242,41.54937731093829
364,1711.0,31414.28,104.76371,31677.52418413947,31579.934518531765,31508.51112625124,38.141003368385974
365,1721.0,31405.97,152.95566,31674.82215245649,31573.112380550127,31498.7453047035,37.4794382828327
366,1627.0,31397.69,161.07186,31672.0646186012,31566.233071508945,31489.120989969833,36.79461468189265
367,1565.0,31374.17,115.4524,31669.10049304298,31558.701186351733,31478.173276639372,34.84683152832702
368,1364.0,31404.17,108.57251,31666.464368734094,31552.641139828134,31471.12534553086,39.26330970741647
369,1235.0,31447.99,89.78774,31664.290494418332,31548.537173560366,31468.921979289826,45.11559282208687
370,1821.0,31354.68,122.33408,31661.209792981335,31540.93493145996,31458.041790786032,36.950901913251506
371,1953.0,31370.3,149.49984,31658.31516817555,31534.243365520353,31449.685429758792,38.94289049170319
372,1745.0,31371.98,128.48546,31655.466062024552,31527.88009628426,31442.28491263891,39.16551385782998
373,1208.0,31395.25,87.40068,31652.876847477044,31522.67891603782,31437.80539714949,42.30353246016751
374,1294.0,31377.05,91.76072,31650.132301731002,31516.967978153985,31432.019168849536,40.5420782211783
375,1571.0,31383.08,124.5635,31647.47506489786,31511.71746920677,31427.35829562577,41.41250109902642
376,1224.0,31379.67,90.69316,31644.81033788395,31506.539137081014,31422.81655318522,41.046553402038796
377,1218.0,31424.25,69.54557,31642.615707656252,31503.312112097447,31422.953071929485,47.569474657256535
378,1104.0,31397.33,72.11001,31640.17505384873,31499.15595083872,31420.512779364773,44.37643014560751
379,1055.0,31382.0,74.28598,31637.606147840284,31494.56159982544,31416.844895615748,42.62189855854011
380,1062.0,31373.29,52.83134,31634.976136418987,31489.805850812678,31412.696810319012,41.61515009016793
381,1423.0,31369.28,92.77345,31632.33239376805,31485.07934685924,31408.561876002914,41.13343081781277
382,1608.0,31337.77,88.69075,31629.40142467583,31479.302509727502,31401.819792574064,37.463640522380054
383,2897.0,31315.17,153.56073,31626.274743833284,31472.86594071858,31393.567431376534,35.048406019034
384,2334.0,31412.65,178.46405,31624.14912449166,31470.504531278635,31395.384818864484,50.01653324903613
385,1717.0,31449.03,134.6073,31622.406645640996,31469.66239279712,31400.493883734533,54.253610064539956
386,1298.0,31447.59,94.40541,31620.66717653014,31468.79680876586,31404.979228140768,54.05827212435549
387,1770.0,31423.02,170.69059,31618.700537957702,31467.00163979465,31406.697396889267,50.70378818067092
388,1511.0,31415.8,91.7957,31616.681627132253,31464.993732351722,31407.56431147124,49.72728198348044
389,1388.0,31465.54,94.22043,31615.17773034487,31465.01515461244,31413.085805616836,56.012459429279836
390,2168.0,31503.0,193.62769,31614.06153402303,31466.504756392344,31421.64906222476,60.06210507247739
391,1088.0,31501.74,50.68778,31612.94390681882,31467.886530651467,31429.276770584307,59.86247339558766
392,643.0,31518.4,26.58652,31612.003171427586,31469.867451018075,31437.764697195325,61.676258946231656
393,938.0,31507.5,62.71428,31610.963338876067,31471.343237252662,31444.406154605294,59.77309050820156
394,1091.0,31513.42,119.1125,31609.992758389737,31472.99330638001,31450.978901785744,60.48625109160016
395,1054.0,31509.16,50.87073,31608.989447360982,31474.411608090595,31456.51995875853,59.66651527084848
396,951.0,31503.41,40.42604,31607.938905596195,31475.54879993018,31460.985676972003,58.51380929094729
397,1584.0,31525.29,148.26291,31607.116528426082,31477.499435227037,31467.109898212766,61.55726058539539
398,1212.0,31474.6,51.01387,31605.79795600393,31477.3857318848,31467.823241240123,52.03355517220468
399,1567.0,31466.4,104.13279,31604.41091166558,31476.95491886971,31467.687694455348,50.667916032279315
400,1071.0,31457.46,60.80309,31602.948713539558,31476.190412247368,31466.713628316742,49.15326299983114
401,1085.0,31443.08,70.04846,31601.3579800715,31474.891964708255,31464.46280657229,46.73327938907083
402,1730.0,31462.97,91.50434,31599.980985244918,31474.42443668048,31464.320634517786,50.3727706533737
403,1566.0,31453.23,100.61776,31598.52077643651,31473.593282300855,31463.26438361133,48.62084340881324
404,1644.0,31419.14,113.18549,31596.735893088884,31471.45785946553,31459.062061362634,42.98579193588888
405,2016.0,31368.83,107.12737,31594.46817275964,31467.433237525704,31450.46853170905,36.299464806553985
406,2107.0,31392.21,112.18842,31592.4556536277,31464.48330664234,31444.920100117713,40.90016398266783
407,1574.0,31367.6,107.16347,31590.218283939863,31460.68396128382,31437.55628105888,37.805012347404684
408,1174.0,31397.08,61.91908,31588.29650997031,31458.189688292296,31433.701397148514,43.336719079351504
409,976.0,31418.24,67.3434,31586.604405393493,31456.62303384946,31432.22888313437,46.98175629079899
410,768.0,31399.64,53.46371,31584.74406305127,31454.38840507105,31429.125179978713,44.28501661342246
411,1003.0,31415.96,60.60157,31583.064619637822,31452.881408793754,31427.871353314073,47.1514055083439
412,1821.0,31447.81,126.03022,31581.718802526997,31452.68253001753,31429.770272046066,52.30821031497614
413,1107.0,31469.49,66.67685,31580.60209802424,31453.34164648743,31433.553103279773,55.49183227541098
414,1473.0,31471.96,85.38796,31579.5210821235,31454.071777997728,31437.210902967414,55.85340647069089
415,898.0,31488.74,58.8125,31578.617787774016,31455.431316115464,31442.118436018136,58.330033187010244
416,1148.0,31491.22,102.79488,31577.74815804492,31456.83479391486,31446.79477544498,58.69881565712733
417,970.0,31485.82,55.8091,31576.833450004673,31457.971468663294,31450.51146349784,57.50542483658231
418,1514.0,31428.16,80.87423,31575.35411219368,31456.802391460813,31448.382752688525,46.6089049586981
419,1152.0,31416.42,74.89817,31573.772678241505,31455.21876826627,31445.338681003905,44.74961779169818
420,1398.0,31402.56,64.30311,31572.069069502784,31453.15371853034,31441.264520908295,42.58958285640883
421,1698.0,31361.13,84.03963,31569.970173288828,31449.544945254638,31433.632661774172,36.861824833113836
422,1117.0,31402.64,66.48432,31568.305196440182,31447.70553563681,31430.680979700443,44.862889206095815
423,1160.0,31342.14,59.72934,31566.054796475604,31443.565710709878,31422.24850544326,37.41992434493429
424,1430.0,31333.62,83.31594,31563.74201243107,31439.25411421145,31413.807695401043,36.50151040139802
425,1767.0,31303.1,109.03072,31561.14855957106,31433.91473718355,31403.264105362847,33.34441115990189
426,1821.0,31305.27,89.84616,31558.602504251943,31428.869845529294,31393.931333423527,33.78294904853121
427,1933.0,31318.7,200.24368,31556.215414657396,31424.549459430105,31386.76644452605,36.56460346161606
428,1181.0,31325.54,78.7014,31553.92013689961,31420.666735530885,31380.935354571186,37.993289507004185
429,1855.0,31283.48,100.80775,31551.229190263795,31415.28686354928,31371.653892231072,33.06228045957058
430,1384.0,31300.87,76.11853,31548.738054042264,31410.79992772382,31364.912569161446,36.71920362406188
431,1636.0,31315.06,145.70233,31546.412899275674,31407.045420754257,31360.164705431784,39.61801403644925
432,1980.0,31285.72,109.12821,31543.8189400789,31402.287561116835,31353.0747334859,35.95093351768519
433,1749.0,31320.99,162.37533,31541.601736695033,31399.099421465195,31350.01904458248,42.80454240267782
434,2474.0,31275.17,151.33563,31538.950674638367,31394.239444152834,31342.890564146055,37.23084134629916
435,1307.0,31334.07,70.50766,31536.912060960374,31391.879858107626,31342.05051041786,46.81750357615621
436,1442.0,31345.81,100.59618,31535.010547915994,31390.073197005368,31342.40855704473,48.505680378873905
437,1666.0,31360.31,108.87857,31533.27223400638,31388.90601280908,31344.113456373805,50.59177060427531
438,1789.0,31408.01,121.76498,31532.02584361826,31389.65518877735,31350.198841481062,56.792814447978365
439,979.0,31396.06,61.04564,31530.672949651907,31389.906357844906,31354.56657086382,54.932737282942746
440,1182.0,31412.0,67.8002,31529.49212428224,31390.772775184323,31360.03642125774,56.95779397998558
441,1206.0,31393.85,77.89241,31528.142451403808,31390.893450667292,31363.256762090336,53.98333026889497
442,1298.0,31403.73,86.62808,31526.90451656397,31391.396844758772,31367.11135617697,55.350239409280356
443,1456.0,31412.39,114.00583,31525.76506863796,31392.220105748624,31371.42360796964,56.56804911438308
444,1323.0,31443.8,95.2546,31524.94949581569,31394.242846699657,31378.316597686815,60.74961500828622
445,2160.0,31500.54,119.45509,31524.70661526031,31398.41136251536,31389.956921716643,66.94145134987647
446,1456.0,31503.59,100.71503,31524.49649968558,31402.536014965735,31400.779119648392,67.24061339980042
447,1187.0,31494.0,72.64005,31524.193051927516,31406.122837908257,31409.657298729497,65.24144338503918
448,1230.0,31488.45,76.6975,31523.83739966953,31409.351354068716,31417.161365517164,64.05450868576303
449,1500.0,31558.5,96.09286,31524.182301165354,31415.200320575826,31430.62218784886,71.1810822570346
450,2597.0,31602.99,168.64651,31524.966457372662,31422.564621729714,31447.038169958494,74.62240748366696
451,1628.0,31600.89,122.76109,31525.721915508257,31429.557773818746,31461.690725200544,74.17218137657142
452,1745.0,31556.31,113.13725,31526.026274557928,31434.528449355264,31470.702084705255,65.18152519852354
453,1249.0,31531.97,64.41272,31526.085416104615,31438.34968663545,31476.537124257135,60.845013494448864
454,1477.0,31534.63,68.16569,31526.170436839893,31442.125385198768,31482.06977908979,61.14921513191833
455,945.0,31544.25,43.27052,31526.35033299074,31446.130272053717,31487.991704890763,62.29026867989821
456,1021.0,31565.9,93.77089,31526.743862015708,31450.827124130043,31495.411542520214,64.79616833570175
457,1392.0,31533.33,106.44775,31526.809395726996,31454.062531026902,31499.022824184955,58.49824176635733
458,1056.0,31559.36,32.75615,31527.133282336676,31458.191843535653,31504.769221881626,61.70203893933839
459,1466.0,31577.49,71.3133,31527.634344203972,31462.870202612685,31511.695010273852,63.798256359207926
460,1173.0,31614.11,56.72984,31528.4947984905,31468.801175059245,31521.4488188192,67.64986370602836
461,2286.0,31610.02,182.19071,31529.30599452542,31474.339168194176,31529.884169407847,66.79509863928388
462,1465.0,31616.02,74.8891,31530.16882045054,31479.895279245386,31538.087581845197,67.44494530337599
463,1597.0,31630.24,118.04808,31531.164553580387,31485.79115064753,31546.864002621845,68.99373069479101
464,1385.0,31672.51,101.34876,31532.57097593282,31493.113458465272,31558.830288086432,73.09176312733189
465,1647.0,31617.76,113.04145,31533.418627913587,31498.0015581333,31564.44264160201,61.7142379305772
466,1129.0,31659.93,87.07537,31534.677447536338,31504.351693108463,31573.53667573515,66.0922995211638
467,1867.0,31646.65,175.5277,31535.79160228722,31509.932018868916,31580.49984947466,63.62483784117403
468,1795.0,31658.05,145.75621,31537.008103756998,31515.740567148565,31587.885578096124,64.83839356400914
469,2281.0,31705.14,183.91072,31538.68105794847,31523.167995887838,31599.05266589649,69.38235913068016
470,2759.0,31783.89,166.13094,31541.12094791913,31533.39238820596,31616.656221525398,75.1629571000472
471,2314.0,31760.02,121.97234,31543.299047939836,31542.279745531217,31630.309914713456,70.79962244904459
472,1912.0,31693.97,128.81072,31544.79826139317,31548.228382961366,31636.372779978843,60.35827452813467
473,1155.0,31696.96,65.70268,31546.31230854349,31554.060995394255,31642.14299140943,60.64125076317727
474,786.0,31709.21,29.6891,31547.933181095294,31560.145270084675,31648.530325560914,61.84301975845287
475,1264.0,31673.47,71.52651,31549.18230367146,31564.58937714018,31650.90553265035,56.42939393243969
476,1630.0,31633.62,105.7761,31550.02247975433,31567.296460389585,31649.259291445556,51.062107819334656
477,1240.0,31608.56,68.70029,31550.60494264235,31568.914638413524,31645.383168450742,47.97199346751024
478,1216.0,31647.47,66.6585,31551.568774058844,31571.99524082868,31645.581914312577,52.75295562253374
479,1147.0,31660.85,71.44486,31552.656149441344,31575.47974118834,31647.03601771138,54.307844413467464
480,1126.0,31664.88,57.39594,31553.77280467078,31578.985633690758,31648.73544459601,54.7904457587593
481,1251.0,31610.87,66.55489,31554.34093596759,31580.236000997003,31645.129211777345,47.5429666275228
482,1397.0,31650.75,113.83857,31555.300230137065,31583.001255859865,31645.664524941407,52.53545557683368
483,1455.0,31627.24,98.44859,31556.016048742666,31584.736108571244,31643.90980828032,49.542024267830165
484,1311.0,31627.09,106.02885,31556.723252237764,31586.39704549002,31642.307921777432,49.52263578355533
485,1092.0,31626.68,66.86197,31557.419339280175,31587.97676919629,31640.81954827482,49.46565201989982
486,1270.0,31622.24,85.59625,31558.06432097888,31589.32042530624,31639.050067486744,48.810645345970414
487,1836.0,31654.56,110.43295,31559.02447698904,31591.878840000114,31640.52720391658,53.62460729006045
488,1398.0,31666.84,104.0062,31560.097268262783,31594.81849333344,31643.03318449595,55.34300693123328
489,1278.0,31683.0,66.00556,31561.32018101639,31598.27659163409,31646.839547877287,57.571064373066896
490,1224.0,31642.24,42.9392,31562.125353344585,31600.000646864126,31646.401495698497,50.70002298177796
491,1619.0,31595.67,86.10151,31562.459130923246,31599.830817575337,31641.569924679592,44.20805381892791
492,2087.0,31527.36,90.35442,31562.109885839433,31596.988824729247,31630.69278899582,36.770493777279874
493,1620.0,31557.53,99.61005,31562.064314836054,31595.441419837905,31623.724904329552,41.455307487158166
494,1886.0,31538.51,75.75217,31561.82994354415,31593.20881513838,31615.609199155308,39.46986173026872
495,1409.0,31624.82,69.47254,31562.456710275055,31594.448469446677,31616.486418283373,50.95010851532703
496,1050.0,31564.95,43.73602,31562.48151912804,31593.29166672328,31611.57818797067,44.62726218058016
497,1055.0,31616.79,54.10553,31563.021902022287,31594.21316998903,31612.074551021084,50.3703937019222
498,1444.0,31563.64,103.78236,31563.02805225092,31593.014222146325,31607.461736638124,45.19475704213545
499,1669.0,31595.52,96.58371,31563.3513552136,31593.11248794451,31606.324428386873,48.60591109828392
500,1693.0,31563.92,131.46192,31563.357013370678,31591.967684495703,31602.28591139765,45.577706942081
501,1530.0,31597.8,88.19975,31563.699729655546,31592.196402750775,31601.85868174073,49.22983219950439
502,1157.0,31580.02,62.92069,31563.862120405243,31591.718896760547,31599.778807289233,47.43094614960789
503,2286.0,31616.7,158.95686,31564.387870450963,31592.698547867978,31601.390349452162,51.37814559139574
504,2039.0,31704.17,119.21895,31565.77873741165,31597.06997736335,31611.178887599573,59.23821812416662
505,1443.0,31672.52,111.16651,31566.840839526954,31600.028801780474,31617.020898304378,55.727744058834794
506,2499.0,31761.21,155.48814,31568.774861024198,31606.349633083202,31630.75319370396,62.44401966384147
507,1143.0,31737.99,78.64496,31570.458593750325,31611.512000413273,31640.966222875013,59.88266215931293
508,1263.0,31729.8,72.16022,31572.044080379674,31616.150745495106,31649.4265826012,58.96396494998678
509,1469.0,31670.42,98.59201,31573.022945251516,31618.278951554123,31651.425955686802,52.656377877701274
510,1755.0,31687.53,104.38376,31574.162318930605,31620.994678944156,31654.86443609758,54.1774517683548
511,1268.0,31683.44,75.40787,31575.249659040746,31623.443515063995,31657.585918374003,53.73303728704292
512,1305.0,31718.3,80.77752,31576.673045517953,31627.16337721835,31663.368211862195,56.97271861419403
513,1043.0,31723.24,59.02283,31578.13142317449,31630.93108791567,31669.07028692294,57.42764717670021
514,1306.0,31740.82,75.36628,31579.7502149837,31635.240457017015,31675.903592930277,59.08552633463727
515,1786.0,31799.97,110.77622,31581.941456625653,31641.70043909478,31687.71944122263,64.14489962120966
516,1421.0,31764.82,103.66474,31583.761143624404,31646.528657169496,31695.06235158238,59.44096908611603
517,1768.0,31741.57,134.96351,31585.331381001277,31650.255768653045,31699.491651431676,56.49007751575683
518,1565.0,31766.91,110.96617,31587.138133429125,31654.83044439214,31705.91244653342,58.88575330875398
519,1724.0,31807.07,118.66801,31589.326510210925,31660.80062304343,31715.546499244523,62.417556727248055
520,1482.0,31753.76,92.19555,31590.962664338178,31664.44608880643,31719.185880268855,55.5909071834069
521,1356.0,31785.79,96.00902,31592.901244792523,31669.20467355912,31725.52912976706,58.52592342167726
522,1105.0,31785.41,72.38986,31594.81675479459,31673.761745184253,31731.232069789243,58.47654563059036
523,1512.0,31789.16,86.39227,31596.750518428475,31678.287166941733,31736.7490155236,58.84555086819614
524,3563.0,31865.71,198.51296,31599.426732175456,31685.637081963625,31749.031014045162,65.57152835611267
525,1373.0,31904.22,95.15338,31602.459501009533,31694.208961102308,31763.810917469433,68.37195364073249
526,6989.0,32102.54,406.95705,31607.435426372624,31710.221943019864,31796.07083009139,78.20426220628582
527,2887.0,32057.46,194.75549,31611.913282826627,31723.839121724966,31820.965036749352,72.67378047045368
528,1719.0,32078.3,103.58468,31616.553946679098,31737.73954832399,31845.47312848751,73.60313905419082
529,1743.0,32059.7,116.44253,31620.96336014498,31750.365448389715,31865.875687679174,71.27327599466096
530,1701.0,32081.15,138.83726,31625.542331685825,31763.337391590117,31886.3780031383,72.35988413401023
531,1395.0,32076.79,69.53997,31630.032358236214,31775.629650743445,31904.51247902989,71.76566390153411
532,1638.0,32008.44,78.05155,31633.79760840302,31784.75946836135,31914.410338169902,63.027567505985616
533,2082.0,31964.91,126.33209,31637.092259065677,31791.82419509228,31919.21982977277,58.16984334494778
534,2041.0,31910.46,134.10876,31639.8123360899,31796.476579598464,31918.385560270603,52.698494417661564
535,1653.0,31891.0,132.99988,31642.3117158303,31800.183380398525,31915.777411673404,50.85738262969153
536,1176.0,31910.44,89.5609,31644.979658956367,31804.507169402503,31915.269086752127,52.63752385741984
537,1257.0,31885.38,78.55707,31647.37170215083,31807.678652955346,31912.42250706145,50.11722147585122
538,1276.0,31920.01,76.26279,31650.084521034903,31812.08380381984,31913.14512543655,53.43518201431024
539,1520.0,32016.2,108.15112,31653.72746112411,31820.08836053279,31922.959875394972,61.1625768572442
540,2770.0,32155.7,204.27239,31658.722212754714,31833.24960129621,31945.125601547832,69.15661469463387
541,4761.0,32249.91,301.99767,31664.60467829944,31849.58922477479,31974.152687114703,73.17267835609826
542,2394.0,32160.01,176.41773,31669.534084485516,31861.76258850911,31991.853383579968,64.53703094205893
543,1673.0,32203.48,113.77317,31674.846979167254,31875.163271312675,32012.008299429493,66.59024341369806
544,1533.0,32191.44,100.6783,31679.987208230268,31887.566280280804,32029.09703281716,65.45978419503682
545,1410.0,32194.72,116.38379,31685.10892755136,31899.61152419136,32044.870648739336,65.63096053347661
546,1950.0,32158.11,143.55014,31689.81540588418,31909.748719321113,32055.6553488594,61.94111430112365
547,2517.0,32200.2,189.80604,31694.893859556974,31921.138965622245,32069.421506110884,64.41793483065672
548,2446.0,32195.22,204.68126,31699.872229113622,31931.887241480195,32081.402315052706,63.88815681869343
549,1934.0,32247.92,114.53968,31705.325440764234,31944.280682990775,32097.261142190542,66.98268759567846
550,2905.0,32294.38,179.25392,31711.186680159615,31958.01006797153,32116.034366743825,69.46679737223046
551,1827.0,32293.68,157.19168,31716.982633590862,31971.173594717744,32132.95299848251,69.3820980351418
552,1990.0,32256.39,125.40293,31722.34987106757,31982.358551787638,32144.70890338894,64.84617062658337
553,2604.0,32159.73,194.81897,31726.701912151475,31989.31429485479,32146.139484018564,54.838298855062206
554,1399.0,32214.73,81.11361,31731.55791302559,31998.15412642911,32152.671914112034,58.7402725262692
555,1335.0,32193.12,70.97143,31736.150570607424,32005.799846961305,32156.52411276803,56.66854394839363
556,926.0,32194.52,41.587,31740.711460452127,32013.200637276546,32160.142768694885,56.77490699982673
557,975.0,32228.64,35.3944,31745.566470795886,32021.64923973629,32166.666314533468,59.39112615789508
558,1106.0,32181.35,49.63781,31749.90262531533,32027.91201464859,32168.064760768375,54.47024903087636
559,1130.0,32239.18,54.78333,31754.771056904232,32036.19703368198,32174.837640695197,58.94952396595584
560,1238.0,32251.56,57.09146,31759.714230467373,32044.642640204256,32182.14453205756,59.85994553525814
561,1324.0,32174.34,65.57976,31763.83986001496,32049.72881117664,32181.401243290173,52.0984878403002
562,1158.0,32181.62,38.33348,31767.996876333218,32054.901014659907,32181.422077262538,52.720877898033294
563,2758.0,32104.94,198.60136,31771.3495442304,32056.863327810497,32174.138069904202,45.948785594275954
564,2450.0,32038.26,153.06805,31774.005369660943,32056.133785543418,32161.197301341897,41.01499138952568
